gene name	clone count	clone frequency	gene count	gene frequency
TRBV12-3	1302	0.12122905027933	1145	0.123224278949634
TRBV5-1	998	0.0929236499068901	875	0.094167025398192
TRBV20-1	812	0.0756052141527002	717	0.0771631510977185
TRBV7-9	795	0.0740223463687151	708	0.0761945759793371
TRBV10-3	539	0.0501862197392924	372	0.0400344382264313
TRBV7-3	477	0.0444134078212291	419	0.0450925527335342
TRBV6-5	468	0.0435754189944134	421	0.0453077916487301
TRBV7-2	443	0.0412476722532588	367	0.0394963409384417
TRBV3-1	411	0.038268156424581	369	0.0397115798536375
TRBV12-4	373	0.0347299813780261	332	0.035729659922514
TRBV4-1	315	0.0293296089385475	286	0.030779164873009
TRBV24-1	305	0.0283985102420857	189	0.0203400774860095
TRBV7-6	282	0.0262569832402235	241	0.025936289281102
TRBV15	265	0.0246741154562384	242	0.0260439087387
TRBV9	246	0.0229050279329609	227	0.024429616874731
TRBV7-8	244	0.0227188081936685	214	0.0230305639259578
TRBV27	242	0.0225325884543762	209	0.0224924666379681
TRBV29-1	224	0.0208566108007449	207	0.0222772277227723
TRBV5-5	213	0.0198324022346369	192	0.0206629358588033
TRBV6-6	203	0.018901303538175	171	0.0184029272492467
TRBV6-1	178	0.0165735567970205	160	0.0172191132156694
TRBV5-6	168	0.0156424581005587	156	0.0167886353852777
TRBV28	164	0.0152700186219739	129	0.0138829100301334
TRBV2	153	0.0142458100558659	126	0.0135600516573396
TRBV11-2	151	0.0140595903165736	132	0.0142057684029272
TRBV4-2	116	0.0108007448789572	107	0.0115152819629789
TRBV6-2	95	0.00884543761638734	90	0.00968575118381403
TRBV18	87	0.00810055865921788	79	0.00850193715023676
TRBV10-2	62	0.00577281191806331	51	0.00548859233749462
TRBV7-7	59	0.00549348230912477	55	0.00591907016788635
TRBV10-1	53	0.00493482309124767	45	0.00484287559190702
TRBV21-1	31	0.00288640595903166	27	0.00290572535514421
TRBV30	29	0.00270018621973929	26	0.00279810589754628
TRBV25-1	28	0.00260707635009311	25	0.00269048643994834
TRBV14	28	0.00260707635009311	26	0.00279810589754628
TRBV13	25	0.00232774674115456	20	0.00215238915195867
TRBV11-3	22	0.00204841713221601	21	0.00226000860955661
TRBV11-1	20	0.00186219739292365	19	0.00204476969436074
TRBV5-8	19	0.00176908752327747	15	0.00161429186396901
TRBV5-4	18	0.00167597765363128	14	0.00150667240637107
TRBV6-4	17	0.0015828677839851	13	0.00139905294877314
TRBV19	13	0.00121042830540037	11	0.00118381403357727
TRBV12-2	11	0.00102420856610801	11	0.00118381403357727
TRBV12-5	7	0.000651769087523277	6	0.000645716745587602
TRBV7-4	6	0.000558659217877095	6	0.000645716745587602
TRBV16	6	0.000558659217877095	5	0.000538097287989669
TRBV6-7	2	0.000186219739292365	2	0.000215238915195867
TRBV22-1	2	0.000186219739292365	1	0.000107619457597934
IGKV7-3	2	0.000186219739292365	1	0.000107619457597934
TRBV5-7	2	0.000186219739292365	1	0.000107619457597934
TRBV7-5	2	0.000186219739292365	2	0.000215238915195867
TRBV23-1	1	9.31098696461825e-05	1	0.000107619457597934
IGHV3-22	1	9.31098696461825e-05	1	0.000107619457597934
TRBV6-8	1	9.31098696461825e-05	1	0.000107619457597934
IGKV1-12	1	9.31098696461825e-05	1	0.000107619457597934
IGKV2-28	1	9.31098696461825e-05	1	0.000107619457597934
TRBV1	1	9.31098696461825e-05	1	0.000107619457597934
IGKV1-39	1	9.31098696461825e-05	1	0.000107619457597934
#Min clone frequency: 9.31098696461825e-05	Max clone frequency: 0.12122905027933	 clone frequency SD: 0.0248865775935418
#Min gene frequency: 0.000107619457597934	Max gene frequency: 0.123224278949634	 gene frequency SD: 0.0250892775574398
